feature_name,internal_standard,raw_data_filename,time_stamp,batch,sample_type,precursor_mz,product_mz,collision_energy,polarity,rt_apex,area,height,FWHM,rt_int_start,rt_int_end
Corticosterone 13C3 [QUAL],Corticosterone 13C3 [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,350.200,332.200,16.0,+,3.677,826631.6,124750.6,0.100,3.489,4.018
Corticosterone 13C3 [QUAL],Corticosterone 13C3 [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,350.200,332.200,16.0,+,3.677,798175.3,120344.3,0.100,3.489,4.006
Corticosterone 13C3 [QUAL],Corticosterone 13C3 [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,350.200,332.200,16.0,+,3.677,841855.2,129858.9,0.097,3.477,4.006
Corticosterone 13C3 [QUAL],Corticosterone 13C3 [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,350.200,332.200,16.0,+,3.677,788935.1,120220.0,0.100,3.477,3.994
Corticosterone 13C3 [QUAL],Corticosterone 13C3 [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,350.200,332.200,16.0,+,3.665,793175.1,119226.4,0.098,3.477,3.994
Corticosterone [QUAL],Corticosterone [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,347.300,329.300,16.0,+,3.689,909779.9,143358.0,0.103,3.571,3.771
Corticosterone [QUAL],Corticosterone [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,347.300,329.300,16.0,+,3.677,866387.8,132721.3,0.102,3.559,3.771
Corticosterone [QUAL],Corticosterone [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,347.300,329.300,16.0,+,3.677,962953.1,154066.7,0.098,3.571,3.771
Corticosterone [QUAL],Corticosterone [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,347.300,329.300,16.0,+,3.665,904467.6,139127.1,0.101,3.559,3.771
Corticosterone [QUAL],Corticosterone [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,347.300,329.300,16.0,+,3.677,894774.9,140551.0,0.102,3.571,3.771
Corticosterone [QUAL],Corticosterone [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,347.300,329.300,16.0,+,3.677,798677.4,129742.8,0.099,3.559,3.759
Corticosterone [QUAL],Corticosterone [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,347.300,329.300,16.0,+,3.665,824593.9,123985.0,0.104,3.559,3.771
Corticosterone [QUAL],Corticosterone [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,347.300,329.300,16.0,+,3.677,943500.2,153288.8,0.097,3.571,3.771
Corticosterone [QUAL],Corticosterone [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,347.300,329.300,16.0,+,3.665,793875.4,120228.5,0.100,3.559,3.771
Corticosterone [QUAL],Corticosterone [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,347.300,329.300,16.0,+,3.677,855017.8,134357.6,0.100,3.571,3.771
Cortisol,Cortisol,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,363.200,121.100,40.0,+,3.040,368078.3,56202.0,0.101,2.875,3.381
Cortisol,Cortisol,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,363.200,121.100,40.0,+,3.028,397811.9,62414.7,0.097,2.863,3.369
Cortisol,Cortisol,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,363.200,121.100,40.0,+,3.028,378794.6,59592.4,0.097,2.875,3.381
Cortisol,Cortisol,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,363.200,121.100,40.0,+,3.028,418838.2,66931.3,0.095,2.875,3.369
Cortisol,Cortisol,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,363.200,121.100,40.0,+,3.028,387601.4,59301.7,0.099,2.863,3.369
Cortisol,Cortisol,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,363.200,121.100,40.0,+,3.040,389323.5,60704.2,0.096,2.863,3.381
Cortisol,Cortisol,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,363.200,121.100,40.0,+,3.028,367864.3,56799.5,0.100,2.852,3.369
Cortisol,Cortisol,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,363.200,121.100,40.0,+,3.028,400483.6,61276.3,0.102,2.863,3.369
Cortisol,Cortisol,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,363.200,121.100,40.0,+,3.016,392950.6,60224.5,0.098,2.875,3.369
Cortisol,Cortisol,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,363.200,121.100,40.0,+,3.028,471287.2,77979.9,0.090,2.875,3.369
Cortisol D4,Cortisol D4,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,367.200,121.100,40.0,+,3.027,232949.2,35537.9,0.101,2.862,3.357
Cortisol D4,Cortisol D4,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,367.200,121.100,40.0,+,3.015,241256.0,38365.1,0.097,2.862,3.262
Cortisol D4,Cortisol D4,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,367.200,121.100,40.0,+,3.027,262656.8,42698.4,0.096,2.862,3.368
Cortisol D4,Cortisol D4,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,367.200,121.100,40.0,+,3.015,251373.0,38419.1,0.100,2.862,3.310
Cortisol D4,Cortisol D4,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,367.200,121.100,40.0,+,3.027,225449.5,33942.8,0.097,2.862,3.368
Cortisol D4,Cortisol D4,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,367.200,121.100,40.0,+,3.027,243369.6,38965.7,0.094,2.874,3.368
Cortisol D4,Cortisol D4,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,367.200,121.100,40.0,+,3.027,234433.8,35367.4,0.101,2.851,3.368
Cortisol D4,Cortisol D4,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,367.200,121.100,40.0,+,3.015,241744.5,38011.9,0.095,2.862,3.368
Cortisol D4,Cortisol D4,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,367.200,121.100,40.0,+,3.015,230143.1,35626.6,0.097,2.862,3.357
Cortisol D4,Cortisol D4,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,367.200,121.100,40.0,+,3.015,231066.8,36754.0,0.095,2.874,3.368
Cortisol D4 [QUAL],Cortisol D4 [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,367.200,77.100,73.0,+,3.027,76215.9,12406.4,0.094,2.886,3.239
Cortisol D4 [QUAL],Cortisol D4 [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,367.200,77.100,73.0,+,3.015,84058.3,13357.1,0.097,2.874,3.262
Cortisol D4 [QUAL],Cortisol D4 [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,367.200,77.100,73.0,+,3.027,85484.0,14358.7,0.089,2.886,3.239
Cortisol D4 [QUAL],Cortisol D4 [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,367.200,77.100,73.0,+,3.015,80919.6,13079.3,0.097,2.874,3.239
Cortisol D4 [QUAL],Cortisol D4 [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,367.200,77.100,73.0,+,3.027,76940.9,12190.3,0.098,2.851,3.262
Cortisol D4 [QUAL],Cortisol D4 [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,367.200,77.100,73.0,+,3.027,70382.4,10618.0,0.103,2.886,3.274
Cortisol D4 [QUAL],Cortisol D4 [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,367.200,77.100,73.0,+,3.015,77977.3,12699.2,0.096,2.862,3.227
Cortisol D4 [QUAL],Cortisol D4 [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,367.200,77.100,73.0,+,3.027,80838.6,13045.8,0.096,2.851,3.274
Cortisol D4 [QUAL],Cortisol D4 [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,367.200,77.100,73.0,+,3.015,76915.2,12358.0,0.095,2.886,3.251
Cortisol D4 [QUAL],Cortisol D4 [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,367.200,77.100,73.0,+,3.015,71120.8,11175.3,0.099,2.874,3.262
Cortisol [QUAL1],Cortisol [QUAL1],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,363.200,91.100,65.0,+,3.040,185470.9,28920.8,0.101,2.875,3.310
Cortisol [QUAL1],Cortisol [QUAL1],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,363.200,91.100,65.0,+,3.016,207120.8,33096.8,0.098,2.863,3.357
Cortisol [QUAL1],Cortisol [QUAL1],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,363.200,91.100,65.0,+,3.028,168055.4,25518.5,0.100,2.863,3.393
Cortisol [QUAL1],Cortisol [QUAL1],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,363.200,91.100,65.0,+,3.028,207162.3,34161.2,0.094,2.875,3.381
Cortisol [QUAL1],Cortisol [QUAL1],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,363.200,91.100,65.0,+,3.028,203258.4,32899.0,0.091,2.863,3.369
Cortisol [QUAL1],Cortisol [QUAL1],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,363.200,91.100,65.0,+,3.040,178682.6,27885.7,0.097,2.887,3.381
Cortisol [QUAL1],Cortisol [QUAL1],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,363.200,91.100,65.0,+,3.028,181168.4,27727.2,0.100,2.875,3.381
Cortisol [QUAL1],Cortisol [QUAL1],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,363.200,91.100,65.0,+,3.028,163543.6,26114.0,0.095,2.875,3.381
Cortisol [QUAL1],Cortisol [QUAL1],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,363.200,91.100,65.0,+,3.028,142313.6,21767.0,0.098,2.875,3.334
Cortisol [QUAL1],Cortisol [QUAL1],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,363.200,91.100,65.0,+,3.028,176881.2,28772.2,0.093,2.863,3.381
Cortisol [QUAL2],Cortisol [QUAL2],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,363.200,97.100,28.0,+,3.040,114968.0,18350.8,0.094,2.875,3.357
Cortisol [QUAL2],Cortisol [QUAL2],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,363.200,97.100,28.0,+,3.028,119593.3,19040.9,0.098,2.852,3.322
Cortisol [QUAL2],Cortisol [QUAL2],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,363.200,97.100,28.0,+,3.028,122393.1,19667.4,0.096,2.887,3.334
Cortisol [QUAL2],Cortisol [QUAL2],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,363.200,97.100,28.0,+,3.028,110351.4,17283.8,0.097,2.863,3.381
Cortisol [QUAL2],Cortisol [QUAL2],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,363.200,97.100,28.0,+,3.028,114687.9,17905.5,0.097,2.863,3.393
Cortisol [QUAL2],Cortisol [QUAL2],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,363.200,97.100,28.0,+,3.028,110705.2,17501.5,0.095,2.875,3.346
Cortisol [QUAL2],Cortisol [QUAL2],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,363.200,97.100,28.0,+,3.028,109282.9,16888.9,0.098,2.863,3.369
Cortisol [QUAL2],Cortisol [QUAL2],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,363.200,97.100,28.0,+,3.028,112814.0,18357.7,0.092,2.852,3.369
Cortisol [QUAL2],Cortisol [QUAL2],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,363.200,97.100,28.0,+,3.028,101775.4,15473.7,0.100,2.852,3.357
Cortisol [QUAL2],Cortisol [QUAL2],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,363.200,97.100,28.0,+,3.028,108628.0,17041.7,0.099,2.887,3.381
Cortisone,Cortisone,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,361.200,163.100,28.0,+,2.758,395879.6,61286.6,0.096,2.617,3.240
Cortisone,Cortisone,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,361.200,163.100,28.0,+,2.746,418016.9,66668.0,0.093,2.605,3.228
Cortisone,Cortisone,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,361.200,163.100,28.0,+,2.758,426625.5,65811.8,0.097,2.617,3.240
Cortisone,Cortisone,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,361.200,163.100,28.0,+,2.758,426607.1,66077.1,0.097,2.605,3.217
Cortisone,Cortisone,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,361.200,163.100,28.0,+,2.758,504726.9,82041.7,0.092,2.617,3.228
Cortisone,Cortisone,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,361.200,163.100,28.0,+,2.758,497870.9,80725.6,0.092,2.617,3.240
Cortisone,Cortisone,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,361.200,163.100,28.0,+,2.746,476585.1,75443.7,0.095,2.605,3.228
Cortisone,Cortisone,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,361.200,163.100,28.0,+,2.758,519501.0,87475.2,0.088,2.617,3.240
Cortisone,Cortisone,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,361.200,163.100,28.0,+,2.758,482782.9,77484.4,0.096,2.617,3.228
Cortisone,Cortisone,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,361.200,163.100,28.0,+,2.758,504638.4,77563.1,0.099,2.617,3.228
Cortisone 13C3,Cortisone 13C3,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,364.100,166.100,28.0,+,2.757,366605.1,56955.3,0.097,2.616,3.228
Cortisone 13C3,Cortisone 13C3,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,364.100,166.100,28.0,+,2.745,341055.6,52572.4,0.096,2.604,3.216
Cortisone 13C3,Cortisone 13C3,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,364.100,166.100,28.0,+,2.757,373815.3,57737.0,0.098,2.616,3.228
Cortisone 13C3,Cortisone 13C3,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,364.100,166.100,28.0,+,2.757,389186.0,60498.5,0.098,2.604,3.216
Cortisone 13C3,Cortisone 13C3,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,364.100,166.100,28.0,+,2.757,422031.7,70688.0,0.089,2.616,3.228
Cortisone 13C3,Cortisone 13C3,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,364.100,166.100,28.0,+,2.757,448225.3,73228.2,0.092,2.616,3.228
Cortisone 13C3,Cortisone 13C3,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,364.100,166.100,28.0,+,2.757,435943.7,68102.0,0.097,2.604,3.216
Cortisone 13C3,Cortisone 13C3,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,364.100,166.100,28.0,+,2.757,433776.8,71539.8,0.091,2.604,3.216
Cortisone 13C3,Cortisone 13C3,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,364.100,166.100,28.0,+,2.745,437208.4,70991.8,0.092,2.604,3.216
Cortisone 13C3,Cortisone 13C3,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,364.100,166.100,28.0,+,2.757,441058.2,72375.2,0.093,2.604,3.216
Cortisone 13C3 [QUAL],Cortisone 13C3 [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,364.100,105.100,49.0,+,2.757,56518.0,9255.9,0.097,2.616,2.898
Cortisone 13C3 [QUAL],Cortisone 13C3 [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,364.100,105.100,49.0,+,2.745,58949.3,9221.2,0.100,2.604,2.910
Cortisone 13C3 [QUAL],Cortisone 13C3 [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,364.100,105.100,49.0,+,2.757,63620.0,10603.2,0.092,2.616,2.934
Cortisone 13C3 [QUAL],Cortisone 13C3 [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,364.100,105.100,49.0,+,2.745,65805.9,10834.9,0.096,2.604,2.910
Cortisone 13C3 [QUAL],Cortisone 13C3 [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,364.100,105.100,49.0,+,2.757,66480.1,10566.5,0.101,2.604,2.910
Cortisone 13C3 [QUAL],Cortisone 13C3 [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,364.100,105.100,49.0,+,2.757,66190.9,11193.2,0.093,2.604,2.898
Cortisone 13C3 [QUAL],Cortisone 13C3 [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,364.100,105.100,49.0,+,2.757,79221.4,13136.9,0.096,2.604,2.875
Cortisone 13C3 [QUAL],Cortisone 13C3 [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,364.100,105.100,49.0,+,2.757,62123.7,10151.7,0.094,2.604,2.922
Cortisone 13C3 [QUAL],Cortisone 13C3 [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,364.100,105.100,49.0,+,2.757,70957.6,11725.1,0.092,2.604,2.910
Cortisone 13C3 [QUAL],Cortisone 13C3 [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,364.100,105.100,49.0,+,2.757,74411.5,12628.8,0.091,2.604,2.922
Cortisone [QUAL1],Cortisone [QUAL1],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,361.200,121.100,32.0,+,2.758,153300.6,23178.7,0.097,2.628,3.240
Cortisone [QUAL1],Cortisone [QUAL1],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,361.200,121.100,32.0,+,2.758,167007.3,26600.9,0.092,2.617,3.228
Cortisone [QUAL1],Cortisone [QUAL1],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,361.200,121.100,32.0,+,2.758,168498.2,26693.2,0.094,2.628,3.240
Cortisone [QUAL1],Cortisone [QUAL1],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,361.200,121.100,32.0,+,2.758,174331.4,27876.8,0.092,2.628,3.228
Cortisone [QUAL1],Cortisone [QUAL1],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,361.200,121.100,32.0,+,2.758,172050.5,27203.3,0.094,2.628,3.240
Cortisone [QUAL1],Cortisone [QUAL1],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,361.200,121.100,32.0,+,2.758,190621.8,30129.5,0.097,2.628,3.240
Cortisone [QUAL1],Cortisone [QUAL1],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,361.200,121.100,32.0,+,2.746,178042.8,28389.8,0.093,2.628,3.228
Cortisone [QUAL1],Cortisone [QUAL1],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,361.200,121.100,32.0,+,2.758,176233.0,27475.8,0.095,2.628,3.240
Cortisone [QUAL1],Cortisone [QUAL1],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,361.200,121.100,32.0,+,2.746,185445.9,29687.0,0.094,2.628,3.228
Cortisone [QUAL1],Cortisone [QUAL1],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,361.200,121.100,32.0,+,2.758,211975.9,34290.1,0.090,2.617,3.240
Cortisone [QUAL2],Cortisone [QUAL2],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,361.200,91.100,60.0,+,2.758,113165.4,17290.1,0.098,2.628,3.228
Cortisone [QUAL2],Cortisone [QUAL2],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,361.200,91.100,60.0,+,2.746,95928.2,13862.3,0.100,2.628,3.252
Cortisone [QUAL2],Cortisone [QUAL2],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,361.200,91.100,60.0,+,2.758,107648.9,16511.2,0.096,2.628,3.217
Cortisone [QUAL2],Cortisone [QUAL2],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,361.200,91.100,60.0,+,2.758,115234.8,17244.9,0.099,2.628,3.252
Cortisone [QUAL2],Cortisone [QUAL2],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,361.200,91.100,60.0,+,2.758,106400.5,16205.2,0.094,2.617,3.252
Cortisone [QUAL2],Cortisone [QUAL2],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,361.200,91.100,60.0,+,2.758,107450.9,16098.1,0.101,2.640,3.264
Cortisone [QUAL2],Cortisone [QUAL2],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,361.200,91.100,60.0,+,2.746,108769.3,15375.8,0.106,2.628,3.193
Cortisone [QUAL2],Cortisone [QUAL2],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,361.200,91.100,60.0,+,2.758,130447.4,20256.4,0.098,2.628,3.217
Cortisone [QUAL2],Cortisone [QUAL2],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,361.200,91.100,60.0,+,2.746,131390.4,20156.1,0.095,2.628,3.252
Cortisone [QUAL2],Cortisone [QUAL2],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,361.200,91.100,60.0,+,2.758,112476.2,16332.5,0.104,2.640,3.228
DHEA,DHEA,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,271.200,253.200,16.0,+,5.035,41945.3,6700.6,0.115,4.893,5.188
DHEA,DHEA,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,271.200,253.200,16.0,+,5.023,43193.1,7084.1,0.117,4.917,5.164
DHEA,DHEA,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,271.200,253.200,16.0,+,5.035,42897.1,6727.8,0.126,4.905,5.188
DHEA,DHEA,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,271.200,253.200,16.0,+,5.023,40641.1,7089.1,0.110,4.917,5.152
DHEA,DHEA,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,271.200,253.200,16.0,+,5.023,40217.5,6757.2,0.119,4.929,5.164
DHEA,DHEA,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,271.200,253.200,16.0,+,5.035,42597.9,6508.5,0.127,4.905,5.188
DHEA,DHEA,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,271.200,253.200,16.0,+,5.023,45180.6,7440.9,0.113,4.905,5.164
DHEA,DHEA,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,271.200,253.200,16.0,+,5.035,37627.0,5932.4,0.125,4.905,5.164
DHEA,DHEA,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,271.200,253.200,16.0,+,5.023,46043.6,7127.1,0.121,4.893,5.176
DHEA,DHEA,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,271.200,253.200,16.0,+,5.023,38764.2,6324.9,0.126,4.917,5.152
DHEA D5,DHEA D5,20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,276.200,258.200,16.0,+,4.999,38780.0,5631.7,0.111,4.811,5.258
DHEA D5,DHEA D5,20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,276.200,258.200,16.0,+,4.987,35292.3,5550.5,0.119,4.811,5.199
DHEA D5,DHEA D5,20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,276.200,258.200,16.0,+,4.999,46908.1,6514.7,0.116,4.811,5.352
DHEA D5,DHEA D5,20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,276.200,258.200,16.0,+,4.987,42351.2,6102.0,0.116,4.799,5.340
DHEA D5,DHEA D5,20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,276.200,258.200,16.0,+,4.999,38742.3,5950.7,0.113,4.823,5.258
DHEA D5,DHEA D5,20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,276.200,258.200,16.0,+,4.999,39286.5,5109.8,0.133,4.846,5.281
DHEA D5,DHEA D5,20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,276.200,258.200,16.0,+,4.987,42882.4,6043.3,0.116,4.823,5.293
DHEA D5,DHEA D5,20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,276.200,258.200,16.0,+,4.999,42367.5,6293.0,0.109,4.811,5.317
DHEA D5,DHEA D5,20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,276.200,258.200,16.0,+,4.987,42993.0,6121.2,0.112,4.799,5.281
DHEA D5,DHEA D5,20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,276.200,258.200,16.0,+,4.999,38114.0,5467.5,0.116,4.834,5.211
DHEA D5 [QUAL],DHEA D5 [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,276.200,218.200,20.0,+,4.987,7008.7,989.0,0.109,4.811,5.317
DHEA D5 [QUAL],DHEA D5 [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,276.200,218.200,20.0,+,4.987,6439.6,916.9,0.124,4.846,5.305
DHEA D5 [QUAL],DHEA D5 [QUAL],20260212_SST03.mzML,2026-02-12T15:00:36Z,1,SPL,276.200,218.200,20.0,+,4.999,6574.1,1036.7,0.110,4.823,5.140
DHEA D5 [QUAL],DHEA D5 [QUAL],20260212_SST04.mzML,2026-02-12T15:13:59Z,1,SPL,276.200,218.200,20.0,+,4.999,5676.5,868.5,0.112,4.811,5.223
DHEA D5 [QUAL],DHEA D5 [QUAL],20260212_SST05.mzML,2026-02-12T15:27:20Z,1,SPL,276.200,218.200,20.0,+,4.987,5962.7,898.6,0.112,4.811,5.340
DHEA D5 [QUAL],DHEA D5 [QUAL],20260212_SST06.mzML,2026-02-12T15:40:44Z,1,SPL,276.200,218.200,20.0,+,4.999,6273.3,911.9,0.114,4.823,5.187
DHEA D5 [QUAL],DHEA D5 [QUAL],20260212_SST07.mzML,2026-02-12T15:54:07Z,1,SPL,276.200,218.200,20.0,+,4.999,6264.5,890.9,0.111,4.823,5.352
DHEA D5 [QUAL],DHEA D5 [QUAL],20260212_SST08.mzML,2026-02-12T16:07:33Z,1,SPL,276.200,218.200,20.0,+,4.999,6388.7,921.7,0.118,4.823,5.211
DHEA D5 [QUAL],DHEA D5 [QUAL],20260212_SST09.mzML,2026-02-12T16:20:56Z,1,SPL,276.200,218.200,20.0,+,4.999,7093.1,953.1,0.113,4.811,5.352
DHEA D5 [QUAL],DHEA D5 [QUAL],20260212_SST10.mzML,2026-02-12T16:34:17Z,1,SPL,276.200,218.200,20.0,+,4.976,6659.1,1012.5,0.113,4.811,5.211
DHEA [QUAL],DHEA [QUAL],20260212_SST01.mzML,2026-02-12T14:33:45Z,1,SPL,271.200,213.200,20.0,+,5.035,13516.2,1936.4,0.114,4.893,5.188
DHEA [QUAL],DHEA [QUAL],20260212_SST02.mzML,2026-02-12T14:47:15Z,1,SPL,271.200,213.200,20.0,+,5.023,12445.1,1781.7,0.120,4.905,5.176
